20081106 00:00,1.28736,1.293155,1.265345,1.27584
20081107 00:00,1.275875,1.28505,1.271575,1.27629
20081109 00:00,1.282115,1.2898,1.277705,1.28886
20081110 00:00,1.288855,1.292715,1.267585,1.273815
20081111 00:00,1.273835,1.280075,1.247645,1.2572
20081112 00:00,1.25725,1.2632,1.24373,1.245895
20081113 00:00,1.24588,1.28566,1.23888,1.2727
20081114 00:00,1.2727,1.279915,1.26125,1.26885
20081116 00:00,1.253345,1.25962,1.251215,1.256465
20081117 00:00,1.25645,1.274215,1.25459,1.261635
20081118 00:00,1.26171,1.270015,1.25667,1.261995
20081119 00:00,1.262005,1.281395,1.2472,1.248795
20081120 00:00,1.24879,1.25938,1.242435,1.248625
20081121 00:00,1.248585,1.26377,1.24365,1.25775
20081123 00:00,1.259045,1.265625,1.258495,1.264345
20081124 00:00,1.264355,1.29598,1.25649,1.28514
20081125 00:00,1.28514,1.30812,1.280365,1.29766
20081126 00:00,1.29775,1.30272,1.281925,1.29203
20081127 00:00,1.29208,1.29685,1.285995,1.29082
20081128 00:00,1.290845,1.295695,1.26457,1.270075
20081130 00:00,1.271225,1.27124,1.26214,1.268215
20081201 00:00,1.268205,1.270405,1.258175,1.26483
20081202 00:00,1.264835,1.27672,1.256195,1.27004
20081203 00:00,1.27006,1.27291,1.260185,1.26727
20081204 00:00,1.267265,1.284815,1.254945,1.274635
20081205 00:00,1.27466,1.27998,1.26278,1.271545
20081207 00:00,1.272945,1.27858,1.27193,1.275865
20081208 00:00,1.275975,1.2968,1.274575,1.28731
20081209 00:00,1.28729,1.300125,1.279905,1.295645
20081210 00:00,1.29571,1.307025,1.29034,1.30476
20081211 00:00,1.304745,1.340645,1.30415,1.3367
20081212 00:00,1.336665,1.341545,1.32508,1.337405
20081214 00:00,1.336755,1.349645,1.33675,1.34887
20081215 00:00,1.34885,1.37362,1.343005,1.372815
20081216 00:00,1.37276,1.41924,1.362955,1.41401
20081217 00:00,1.413995,1.44559,1.40076,1.443435
20081218 00:00,1.443435,1.47196,1.41808,1.426345
20081219 00:00,1.426265,1.430775,1.38253,1.39184
20081221 00:00,1.39357,1.404715,1.391195,1.39754
20081222 00:00,1.397545,1.41251,1.390175,1.39795
20081223 00:00,1.39795,1.40214,1.391445,1.39569
20081224 00:00,1.39569,1.40191,1.39465,1.3995
20081226 00:00,1.404345,1.41192,1.403245,1.405915
20081228 00:00,1.406415,1.417365,1.406345,1.4152
20081229 00:00,1.415215,1.436275,1.391595,1.40988
20081230 00:00,1.409875,1.42213,1.39865,1.40834
20081231 00:00,1.40834,1.414255,1.3852,1.39388
20090102 00:00,1.386805,1.3987,1.384035,1.385165
20090104 00:00,1.39051,1.39635,1.384385,1.3883
20090105 00:00,1.3883,1.394295,1.352765,1.35561
20090106 00:00,1.35561,1.35658,1.331265,1.351615
20090107 00:00,1.351495,1.374705,1.34632,1.363255
20090108 00:00,1.363255,1.380005,1.35343,1.364795
20090109 00:00,1.364765,1.37525,1.34149,1.343025
20090111 00:00,1.347595,1.347645,1.33727,1.338825
20090112 00:00,1.338875,1.34458,1.328945,1.332995
20090113 00:00,1.33296,1.333155,1.314045,1.325775
20090114 00:00,1.325795,1.333635,1.309335,1.3179
20090115 00:00,1.31789,1.325465,1.30258,1.322095
20090116 00:00,1.322055,1.334405,1.31857,1.328925
20090118 00:00,1.333795,1.33861,1.331265,1.334425
20090119 00:00,1.334365,1.336275,1.297935,1.2996
20090120 00:00,1.299565,1.3031,1.284435,1.29699
20090121 00:00,1.29704,1.30863,1.282495,1.303825
20090122 00:00,1.303835,1.30829,1.290795,1.29415
20090123 00:00,1.29418,1.30348,1.27649,1.298525
20090125 00:00,1.296435,1.296555,1.286145,1.29441
20090126 00:00,1.294435,1.32585,1.287255,1.321175
20090127 00:00,1.32127,1.33294,1.31185,1.32634
20090128 00:00,1.32644,1.332855,1.308215,1.31215
20090129 00:00,1.3123,1.31791,1.28766,1.289085
20090130 00:00,1.28906,1.292495,1.27777,1.28049
20090201 00:00,1.276945,1.278575,1.271105,1.27213
20090202 00:00,1.27219,1.291415,1.27067,1.28748
20090203 00:00,1.28748,1.305825,1.280155,1.30081
20090204 00:00,1.300755,1.307055,1.27988,1.28364
20090205 00:00,1.28368,1.29055,1.27613,1.27852
20090206 00:00,1.278485,1.29927,1.274775,1.29257
20090208 00:00,1.296295,1.299245,1.29119,1.295325
20090209 00:00,1.295315,1.30935,1.281075,1.28226
20090210 00:00,1.2822,1.30751,1.281855,1.28914
20090211 00:00,1.289155,1.299765,1.28337,1.2911
20090212 00:00,1.2911,1.29427,1.272165,1.29267
20090213 00:00,1.292695,1.29383,1.28213,1.28879
20090215 00:00,1.278345,1.28085,1.275295,1.276465
20090216 00:00,1.276455,1.28255,1.26327,1.2648
20090217 00:00,1.26477,1.267385,1.255875,1.259415
20090218 00:00,1.25949,1.264065,1.25135,1.25838
20090219 00:00,1.258345,1.27604,1.257075,1.25923
20090220 00:00,1.25917,1.28841,1.25578,1.2836
20090222 00:00,1.280645,1.29467,1.277945,1.29048
20090223 00:00,1.290515,1.299165,1.26627,1.27258
20090224 00:00,1.272575,1.28783,1.27006,1.28313
20090225 00:00,1.283165,1.28989,1.269045,1.273525
20090226 00:00,1.273545,1.281055,1.268265,1.27332
20090227 00:00,1.273285,1.27502,1.26045,1.267615
20090301 00:00,1.26322,1.263785,1.254575,1.256855
20090302 00:00,1.25685,1.26394,1.253865,1.261755
20090303 00:00,1.261715,1.267775,1.245635,1.24858
20090304 00:00,1.248595,1.26636,1.24854,1.26157
20090305 00:00,1.261635,1.2622,1.248125,1.257835
20090306 00:00,1.25785,1.27538,1.25699,1.263735
20090308 00:00,1.265495,1.27268,1.265495,1.2673
20090309 00:00,1.267315,1.26805,1.25562,1.267575
20090310 00:00,1.26759,1.28222,1.26113,1.26683
20090311 00:00,1.26681,1.28712,1.261715,1.28294
20090312 00:00,1.282935,1.2945,1.27322,1.292615
20090313 00:00,1.29264,1.295745,1.286235,1.29137
20090315 00:00,1.288725,1.292285,1.283415,1.28931
20090316 00:00,1.289325,1.307135,1.28831,1.300395
20090317 00:00,1.30041,1.305625,1.293175,1.30459
20090318 00:00,1.304585,1.35343,1.29867,1.34551
20090319 00:00,1.345475,1.3738,1.341875,1.365795
20090320 00:00,1.3658,1.37265,1.351735,1.35662
20090322 00:00,1.362345,1.368415,1.361265,1.36653
20090323 00:00,1.36655,1.373565,1.34857,1.365245
20090324 00:00,1.36525,1.36783,1.343115,1.348695
20090325 00:00,1.348645,1.365105,1.341875,1.35677
20090326 00:00,1.35672,1.36398,1.349445,1.35671
20090327 00:00,1.356685,1.359125,1.32571,1.32986
20090329 00:00,1.322495,1.328585,1.321105,1.32728
20090330 00:00,1.32727,1.3274,1.311275,1.32575
20090331 00:00,1.325675,1.334295,1.317365,1.320925
20090401 00:00,1.32096,1.32942,1.316675,1.32732
20090402 00:00,1.327345,1.351745,1.325135,1.34408
20090403 00:00,1.344125,1.348715,1.33653,1.348685
20090405 00:00,1.349895,1.35819,1.349825,1.35714
20090406 00:00,1.35715,1.35774,1.332185,1.336235
20090407 00:00,1.336265,1.339725,1.31772,1.31998
20090408 00:00,1.319995,1.33081,1.31479,1.326345
20090409 00:00,1.3264,1.333585,1.3089,1.31354
20090410 00:00,1.313535,1.317625,1.311195,1.317605
20090412 00:00,1.318795,1.31931,1.31266,1.316595
20090413 00:00,1.316625,1.339225,1.316555,1.332855
20090414 00:00,1.332895,1.336675,1.322015,1.324425
20090415 00:00,1.32443,1.32974,1.31466,1.321765
20090416 00:00,1.32177,1.323185,1.310305,1.31193
20090417 00:00,1.311955,1.312405,1.30182,1.302595
20090419 00:00,1.306175,1.306195,1.296645,1.30029
20090420 00:00,1.300295,1.30182,1.28884,1.293765
20090421 00:00,1.293735,1.299385,1.28984,1.292565
20090422 00:00,1.29256,1.303785,1.28856,1.2999
20090423 00:00,1.29993,1.31622,1.299685,1.31469
20090424 00:00,1.31472,1.33012,1.313765,1.32429
20090426 00:00,1.324645,1.32475,1.31557,1.316515
20090427 00:00,1.316535,1.31823,1.299665,1.302305
20090428 00:00,1.30231,1.319735,1.29646,1.3187
20090429 00:00,1.318685,1.33414,1.316965,1.331145
20090430 00:00,1.33114,1.33856,1.319125,1.32536
20090501 00:00,1.32536,1.332795,1.32277,1.32641
20090503 00:00,1.326845,1.33463,1.326465,1.3322
20090504 00:00,1.33219,1.34379,1.32125,1.337025
20090505 00:00,1.33701,1.343575,1.32463,1.32735
20090506 00:00,1.327315,1.33744,1.32471,1.328525
20090507 00:00,1.328515,1.347,1.325175,1.33742
20090508 00:00,1.33741,1.36323,1.336315,1.362695
20090510 00:00,1.36489,1.36682,1.361645,1.36562
20090511 00:00,1.365595,1.36662,1.35576,1.359925
20090512 00:00,1.359945,1.372225,1.358655,1.36896
20090513 00:00,1.36897,1.371595,1.35257,1.355365
20090514 00:00,1.35538,1.366545,1.35317,1.36361
20090515 00:00,1.363545,1.364465,1.346215,1.348935
20090517 00:00,1.34794,1.349005,1.34237,1.34405
20090518 00:00,1.344105,1.357095,1.343165,1.35704
20090519 00:00,1.35705,1.366845,1.353775,1.36158
20090520 00:00,1.36159,1.383015,1.358375,1.37908
20090521 00:00,1.379075,1.39554,1.372775,1.39301
20090522 00:00,1.39301,1.405085,1.38991,1.400205
20090524 00:00,1.402045,1.404745,1.39759,1.39883
20090525 00:00,1.398795,1.40278,1.394395,1.397165
20090526 00:00,1.39716,1.40049,1.385935,1.39767
20090527 00:00,1.397735,1.399555,1.38146,1.381895
20090528 00:00,1.381845,1.399795,1.3793,1.3984
20090529 00:00,1.3984,1.416835,1.39712,1.41374
20090531 00:00,1.414445,1.416535,1.409955,1.414425
20090601 00:00,1.414375,1.424615,1.41137,1.4169
20090602 00:00,1.41692,1.433135,1.410175,1.43064
20090603 00:00,1.43062,1.433835,1.41095,1.416785
20090604 00:00,1.416755,1.42415,1.407035,1.42004
20090605 00:00,1.42006,1.426785,1.39328,1.39641
20090607 00:00,1.397045,1.400235,1.39265,1.39833
20090608 00:00,1.39829,1.39962,1.38055,1.3871
20090609 00:00,1.3871,1.410175,1.38525,1.407385
20090610 00:00,1.40739,1.41439,1.39156,1.402805
20090611 00:00,1.402795,1.417865,1.394335,1.409925
20090612 00:00,1.409945,1.411575,1.393565,1.399895
20090614 00:00,1.39961,1.40017,1.39474,1.39561
20090615 00:00,1.395595,1.39627,1.37485,1.380015
20090616 00:00,1.38004,1.39335,1.379315,1.38662
20090617 00:00,1.386615,1.398555,1.38225,1.39583
20090618 00:00,1.39588,1.400145,1.38717,1.39203
20090619 00:00,1.39208,1.401235,1.38831,1.394495
20090621 00:00,1.394895,1.395695,1.388595,1.39079
20090622 00:00,1.390795,1.39173,1.38267,1.38621
20090623 00:00,1.38622,1.410875,1.38288,1.40874
20090624 00:00,1.408735,1.41383,1.388855,1.39678
20090625 00:00,1.396805,1.404725,1.38892,1.40424
20090626 00:00,1.40425,1.411805,1.401475,1.40681
20090628 00:00,1.406645,1.407755,1.400325,1.40284
20090629 00:00,1.402835,1.413185,1.39832,1.410945
20090630 00:00,1.41094,1.41522,1.400115,1.40346
20090701 00:00,1.403485,1.420115,1.401765,1.411375
20090702 00:00,1.41137,1.412775,1.392865,1.39827
20090703 00:00,1.398245,1.402755,1.396345,1.39774
20090705 00:00,1.3959,1.39865,1.39524,1.397015
20090706 00:00,1.396995,1.39982,1.38767,1.39777
20090707 00:00,1.39776,1.405025,1.388145,1.390415
20090708 00:00,1.39043,1.393815,1.383295,1.389685
20090709 00:00,1.389695,1.407215,1.38925,1.39777
20090710 00:00,1.39772,1.39878,1.38787,1.39484
20090712 00:00,1.394945,1.39787,1.39241,1.39287
20090713 00:00,1.39286,1.40073,1.389745,1.39834
20090714 00:00,1.39834,1.401435,1.39116,1.39827
20090715 00:00,1.39831,1.4135,1.39776,1.4073
20090716 00:00,1.40726,1.416615,1.40558,1.411645
20090717 00:00,1.411595,1.414735,1.406325,1.40998
20090719 00:00,1.40984,1.41809,1.40959,1.415685
20090720 00:00,1.415645,1.424885,1.41457,1.42082
20090721 00:00,1.420795,1.427715,1.41637,1.419535
20090722 00:00,1.41956,1.4257,1.415625,1.42328
20090723 00:00,1.42325,1.42913,1.411965,1.416065
20090724 00:00,1.416085,1.425365,1.415415,1.42147
20090726 00:00,1.42253,1.423545,1.41719,1.423185
20090727 00:00,1.42321,1.42981,1.42036,1.42426
20090728 00:00,1.42428,1.43044,1.41307,1.417005
20090729 00:00,1.41699,1.418335,1.40077,1.405645
20090730 00:00,1.405595,1.413515,1.401445,1.41273
20090731 00:00,1.412745,1.42794,1.40867,1.42521
20090802 00:00,1.426695,1.430895,1.42287,1.42347
20090803 00:00,1.423495,1.444505,1.42065,1.438995
20090804 00:00,1.438985,1.44301,1.43674,1.44114
20090805 00:00,1.441195,1.44471,1.435565,1.43995
20090806 00:00,1.439945,1.44223,1.43296,1.436045
20090807 00:00,1.43607,1.441455,1.41542,1.417145
20090809 00:00,1.41797,1.421115,1.416845,1.420225
20090810 00:00,1.42023,1.42187,1.41047,1.41421
20090811 00:00,1.414215,1.418505,1.411045,1.414425
20090812 00:00,1.414435,1.424715,1.408655,1.422065
20090813 00:00,1.42207,1.432705,1.421465,1.426995
20090814 00:00,1.426985,1.43066,1.416065,1.418945
20090816 00:00,1.41877,1.41951,1.41412,1.415445
20090817 00:00,1.41546,1.415905,1.40456,1.410445
20090818 00:00,1.41048,1.417225,1.40696,1.414095
20090819 00:00,1.4141,1.426715,1.40849,1.42232
20090820 00:00,1.422315,1.427535,1.420085,1.42252
20090821 00:00,1.42253,1.4376,1.42087,1.433595
20090823 00:00,1.4333,1.435915,1.433095,1.43362
20090824 00:00,1.43362,1.434355,1.427365,1.430075
20090825 00:00,1.43009,1.436275,1.42527,1.430195
20090826 00:00,1.43016,1.4353,1.42066,1.424275
20090827 00:00,1.424285,1.440655,1.42217,1.435645
20090828 00:00,1.435645,1.438825,1.42816,1.430015
20090830 00:00,1.430995,1.431735,1.42812,1.428745
20090831 00:00,1.42879,1.43673,1.42567,1.435495
20090901 00:00,1.435495,1.437775,1.41773,1.42127
20090902 00:00,1.421295,1.42943,1.41921,1.427345
20090903 00:00,1.42739,1.43484,1.423645,1.425195
20090904 00:00,1.425195,1.43271,1.419155,1.43041
20090906 00:00,1.43025,1.433415,1.429945,1.43328
20090907 00:00,1.433295,1.436035,1.43202,1.43417
20090908 00:00,1.43416,1.453515,1.43338,1.448295
20090909 00:00,1.4483,1.45999,1.446665,1.4575
20090910 00:00,1.45751,1.461325,1.45027,1.46045
20090911 00:00,1.460395,1.463515,1.45536,1.458265
20090913 00:00,1.460065,1.460795,1.45217,1.45452
20090914 00:00,1.45454,1.465235,1.45157,1.462065
20090915 00:00,1.46207,1.468575,1.456135,1.4682
20090916 00:00,1.46819,1.473715,1.46418,1.47272
20090917 00:00,1.472735,1.47669,1.46887,1.471725
20090918 00:00,1.47174,1.47364,1.46476,1.470245
20090920 00:00,1.47084,1.47124,1.46831,1.470285
20090921 00:00,1.4703,1.471345,1.46116,1.46832
20090922 00:00,1.468265,1.484275,1.468265,1.481
20090923 00:00,1.480995,1.484415,1.46864,1.472775
20090924 00:00,1.4728,1.48027,1.462355,1.465085
20090925 00:00,1.46509,1.47242,1.46146,1.46694
20090927 00:00,1.46951,1.472025,1.468335,1.47092
20090928 00:00,1.470905,1.471235,1.456455,1.46218
20090929 00:00,1.46219,1.464615,1.45274,1.459385
20090930 00:00,1.45938,1.46734,1.457555,1.46538
20091001 00:00,1.465405,1.466805,1.451175,1.45147
20091002 00:00,1.4515,1.46482,1.44812,1.4574
20091004 00:00,1.46092,1.461385,1.45811,1.45983
20091005 00:00,1.45982,1.46695,1.45927,1.4658
20091006 00:00,1.46579,1.476245,1.46556,1.472115
20091007 00:00,1.47213,1.473725,1.46507,1.47147
20091008 00:00,1.471475,1.481735,1.47048,1.47734
20091009 00:00,1.47729,1.47791,1.467385,1.471165
20091011 00:00,1.47236,1.474235,1.47175,1.472015
20091012 00:00,1.47203,1.48133,1.46767,1.47912
20091013 00:00,1.479125,1.48763,1.47621,1.48487
20091014 00:00,1.484895,1.49466,1.48402,1.493175
20091015 00:00,1.49317,1.496745,1.48434,1.49547
20091016 00:00,1.495465,1.49672,1.4849,1.48945
20091018 00:00,1.488825,1.491965,1.487625,1.48945
20091019 00:00,1.48943,1.498085,1.48288,1.496745
20091020 00:00,1.49677,1.499385,1.48827,1.49311
20091021 00:00,1.493095,1.504625,1.48887,1.5013
20091022 00:00,1.501335,1.504315,1.4944,1.50386
20091023 00:00,1.50381,1.506035,1.49858,1.4997
20091025 00:00,1.499485,1.501125,1.49872,1.499035
20091026 00:00,1.499075,1.506295,1.4845,1.485785
20091027 00:00,1.48581,1.49273,1.47706,1.482005
20091028 00:00,1.482035,1.484105,1.469105,1.47162
20091029 00:00,1.47163,1.485865,1.468325,1.483895
20091030 00:00,1.48386,1.48583,1.47117,1.47128
20091101 00:00,1.47168,1.474665,1.468535,1.470525
20091102 00:00,1.47048,1.48451,1.470265,1.47727
20091103 00:00,1.477265,1.48109,1.462665,1.47321
20091104 00:00,1.47318,1.4909,1.47027,1.486645
20091105 00:00,1.48655,1.49181,1.48116,1.48769
20091106 00:00,1.487695,1.49143,1.481385,1.48458
20091108 00:00,1.488355,1.48852,1.48625,1.486625
20091109 00:00,1.48662,1.502015,1.48535,1.50053
20091110 00:00,1.50053,1.50205,1.49383,1.49921
20091111 00:00,1.499215,1.50482,1.49537,1.49831
20091112 00:00,1.49834,1.50161,1.48215,1.48564
20091113 00:00,1.48567,1.493805,1.48247,1.492145
20091115 00:00,1.4919,1.49585,1.49167,1.495645
20091116 00:00,1.495645,1.501555,1.4881,1.498265
20091117 00:00,1.49826,1.499895,1.480795,1.48751
20091118 00:00,1.48754,1.499055,1.48693,1.495425
20091119 00:00,1.495435,1.49563,1.484355,1.491385
20091120 00:00,1.49138,1.49355,1.4801,1.48616
20091122 00:00,1.485605,1.487235,1.483295,1.48679
20091123 00:00,1.486835,1.499925,1.486835,1.49551
20091124 00:00,1.495535,1.49884,1.488865,1.49662
20091125 00:00,1.49664,1.514425,1.49617,1.51268
20091126 00:00,1.51267,1.51389,1.493375,1.496715
20091127 00:00,1.496735,1.50016,1.48285,1.49676
20091129 00:00,1.50148,1.50211,1.496385,1.4998
20091130 00:00,1.49981,1.508365,1.49732,1.50354
20091201 00:00,1.50354,1.511715,1.49712,1.50897
20091202 00:00,1.50896,1.510945,1.503245,1.50672
20091203 00:00,1.50672,1.514135,1.50371,1.50633
20091204 00:00,1.50631,1.509115,1.48219,1.48469
20091206 00:00,1.485655,1.4874,1.485375,1.487145
20091207 00:00,1.487195,1.4905,1.47564,1.48384
20091208 00:00,1.483845,1.486695,1.46689,1.46924
20091209 00:00,1.46921,1.47819,1.46738,1.47357
20091210 00:00,1.47358,1.47601,1.46837,1.47296
20091211 00:00,1.47299,1.477605,1.458615,1.46282
20091213 00:00,1.462625,1.463085,1.45978,1.46223
20091214 00:00,1.46225,1.46855,1.4608,1.46578
20091215 00:00,1.465745,1.465905,1.450365,1.454045
20091216 00:00,1.45407,1.459065,1.45057,1.452535
20091217 00:00,1.45251,1.453115,1.430405,1.43442
20091218 00:00,1.434395,1.441205,1.426145,1.43344
20091220 00:00,1.430985,1.43387,1.43014,1.433075
20091221 00:00,1.433085,1.43731,1.426565,1.42851
20091222 00:00,1.42851,1.433195,1.42175,1.42538
20091223 00:00,1.42545,1.436635,1.42343,1.43358
20091224 00:00,1.433555,1.441785,1.4331,1.436415
20091227 00:00,1.438895,1.439355,1.435935,1.43761
20091228 00:00,1.437595,1.441345,1.435375,1.43734
20091229 00:00,1.43738,1.445825,1.43317,1.43411
20091230 00:00,1.4341,1.436115,1.42736,1.434125
20091231 00:00,1.434115,1.444075,1.43066,1.43324
20100103 00:00,1.430245,1.433695,1.429845,1.43164
20100104 00:00,1.43159,1.445545,1.42577,1.44248
20100105 00:00,1.442465,1.4484,1.43463,1.436445
20100106 00:00,1.43647,1.4435,1.428265,1.440135
20100107 00:00,1.44012,1.444695,1.42991,1.431715
20100108 00:00,1.43172,1.44391,1.42637,1.441495
20100110 00:00,1.44287,1.447865,1.44084,1.446425
20100111 00:00,1.44644,1.45564,1.44629,1.45083
20100112 00:00,1.450805,1.454575,1.44536,1.44759
20100113 00:00,1.44762,1.45791,1.445655,1.45226
20100114 00:00,1.452265,1.4556,1.444635,1.44996
20100115 00:00,1.449955,1.450315,1.43367,1.43795
20100117 00:00,1.435435,1.43707,1.43445,1.436825
20100118 00:00,1.43685,1.440855,1.4335,1.44046
20100119 00:00,1.440435,1.44141,1.42527,1.42805
20100120 00:00,1.428075,1.428895,1.408095,1.411265
20100121 00:00,1.41127,1.414315,1.402925,1.40987
20100122 00:00,1.409875,1.416945,1.40868,1.4158
20100124 00:00,1.41579,1.417295,1.414225,1.41531
20100125 00:00,1.415335,1.4194,1.412855,1.414715
20100126 00:00,1.41473,1.41792,1.404245,1.408225
20100127 00:00,1.408215,1.40964,1.39941,1.402945
20100128 00:00,1.40293,1.405245,1.393615,1.396325
20100129 00:00,1.39635,1.39872,1.38627,1.38646
20100131 00:00,1.386425,1.38826,1.385405,1.387565
20100201 00:00,1.387535,1.393855,1.385295,1.392245
20100202 00:00,1.392245,1.397615,1.388665,1.397565
20100203 00:00,1.39757,1.402605,1.388275,1.389785
20100204 00:00,1.389775,1.390255,1.37137,1.374165
20100205 00:00,1.37417,1.37459,1.35856,1.36636
20100207 00:00,1.36581,1.36675,1.36316,1.36434
20100208 00:00,1.36429,1.37133,1.36215,1.365525
20100209 00:00,1.36555,1.38392,1.36495,1.378155
20100210 00:00,1.37812,1.38126,1.367655,1.37479
20100211 00:00,1.37483,1.38011,1.359565,1.36876
20100212 00:00,1.36886,1.3689,1.35319,1.361755
20100214 00:00,1.362585,1.362595,1.360745,1.362295
20100215 00:00,1.362275,1.36337,1.357885,1.359795
20100216 00:00,1.359795,1.377885,1.35887,1.376205
20100217 00:00,1.376195,1.378865,1.358605,1.3608
20100218 00:00,1.360775,1.36545,1.344505,1.34672
20100219 00:00,1.346715,1.360735,1.34537,1.359515
20100221 00:00,1.36366,1.36404,1.36016,1.36295
20100222 00:00,1.362945,1.365365,1.357365,1.36059
20100223 00:00,1.360605,1.369205,1.34968,1.352395
20100224 00:00,1.35241,1.36265,1.350195,1.35427
20100225 00:00,1.354295,1.357065,1.34516,1.35366
20100226 00:00,1.35364,1.36832,1.35343,1.36157
20100228 00:00,1.36249,1.364015,1.36173,1.363925
20100301 00:00,1.36394,1.36542,1.346065,1.35613
20100302 00:00,1.356135,1.36219,1.34353,1.36194
20100303 00:00,1.36193,1.3736,1.35926,1.37003
20100304 00:00,1.370035,1.371225,1.355125,1.358195
20100305 00:00,1.358195,1.36299,1.353065,1.36205
20100307 00:00,1.36324,1.36457,1.362565,1.363715
20100308 00:00,1.36369,1.370435,1.36057,1.36193
20100309 00:00,1.36193,1.363525,1.353755,1.360645
20100310 00:00,1.360645,1.367935,1.35445,1.364375
20100311 00:00,1.36434,1.368715,1.362105,1.36849
20100312 00:00,1.368475,1.37962,1.366955,1.37617
20100314 00:00,1.37642,1.37756,1.376035,1.37733
20100315 00:00,1.37735,1.377405,1.363955,1.367415
20100316 00:00,1.36739,1.37833,1.36567,1.37679
20100317 00:00,1.376795,1.38182,1.372655,1.373745
20100318 00:00,1.373695,1.37394,1.35866,1.36114
20100319 00:00,1.361145,1.36267,1.350295,1.353555
20100321 00:00,1.353755,1.353825,1.35117,1.35129
20100322 00:00,1.351285,1.35691,1.34639,1.35675
20100323 00:00,1.35673,1.35676,1.34587,1.346855
20100324 00:00,1.34686,1.34855,1.330555,1.33292
20100325 00:00,1.332935,1.338735,1.32678,1.33058
20100326 00:00,1.33058,1.3425,1.330155,1.34224
20100328 00:00,1.347345,1.349345,1.343605,1.34448
20100329 00:00,1.344505,1.35064,1.34191,1.34898
20100330 00:00,1.348985,1.35372,1.339565,1.343415
20100331 00:00,1.34342,1.35482,1.338445,1.352655
20100401 00:00,1.352695,1.35914,1.34604,1.358755
20100402 00:00,1.35871,1.35893,1.34755,1.34904
20100404 00:00,1.349785,1.35021,1.348255,1.34942
20100405 00:00,1.34942,1.35381,1.346065,1.346695
20100406 00:00,1.346705,1.346715,1.335555,1.338205
20100407 00:00,1.33824,1.340215,1.3326,1.33309
20100408 00:00,1.33308,1.338375,1.32825,1.337585
20100409 00:00,1.33756,1.34972,1.334185,1.34962
20100411 00:00,1.36602,1.367725,1.36098,1.365775
20100412 00:00,1.36577,1.369205,1.3566,1.35867
20100413 00:00,1.358685,1.362725,1.35455,1.361505
20100414 00:00,1.361495,1.367865,1.359495,1.365675
20100415 00:00,1.36571,1.366675,1.352145,1.35661
20100416 00:00,1.356625,1.356635,1.347255,1.350845
20100418 00:00,1.346985,1.34978,1.346745,1.34766
20100419 00:00,1.34762,1.349515,1.34164,1.348635
20100420 00:00,1.348665,1.35227,1.341915,1.342235
20100421 00:00,1.34222,1.344725,1.33585,1.338805
20100422 00:00,1.33881,1.342145,1.320215,1.322305
20100423 00:00,1.32233,1.33997,1.32059,1.337365
20100425 00:00,1.334825,1.337635,1.333445,1.336275
20100426 00:00,1.33625,1.34159,1.329155,1.339475
20100427 00:00,1.339475,1.33949,1.31442,1.31797
20100428 00:00,1.31797,1.32661,1.31145,1.31971
20100429 00:00,1.319675,1.32788,1.318445,1.325085
20100430 00:00,1.325095,1.33423,1.32248,1.33162
20100502 00:00,1.33573,1.336185,1.331255,1.33126
20100503 00:00,1.331245,1.33125,1.315505,1.319585
20100504 00:00,1.319575,1.321375,1.296215,1.297765
20100505 00:00,1.297755,1.299605,1.27896,1.28162
20100506 00:00,1.281655,1.28569,1.251745,1.26545
20100507 00:00,1.265485,1.279815,1.25861,1.27304
20100509 00:00,1.29205,1.295005,1.28409,1.286945
20100510 00:00,1.286915,1.309445,1.2723,1.27375
20100511 00:00,1.273795,1.2803,1.26156,1.26393
20100512 00:00,1.26394,1.27391,1.260555,1.264615
20100513 00:00,1.26457,1.268435,1.25163,1.25321
20100514 00:00,1.25323,1.25758,1.23586,1.23817
20100516 00:00,1.234245,1.237305,1.23407,1.235875
20100517 00:00,1.23588,1.241415,1.223445,1.23828
20100518 00:00,1.23829,1.244405,1.214415,1.21446
20100519 00:00,1.21449,1.243135,1.21446,1.238495
20100520 00:00,1.23844,1.2598,1.22962,1.253995
20100521 00:00,1.253985,1.267245,1.24711,1.257
20100523 00:00,1.253785,1.25634,1.250605,1.25119
20100524 00:00,1.251195,1.25389,1.233235,1.233895
20100525 00:00,1.2339,1.23886,1.217755,1.233295
20100526 00:00,1.2333,1.23453,1.215365,1.218345
20100527 00:00,1.21831,1.23946,1.218245,1.236755
20100528 00:00,1.236745,1.245345,1.22682,1.226835
20100530 00:00,1.226965,1.22928,1.226055,1.22889
20100531 00:00,1.228925,1.233445,1.226645,1.22712
20100601 00:00,1.227115,1.23541,1.21113,1.224615
20100602 00:00,1.224625,1.22736,1.21753,1.225165
20100603 00:00,1.225155,1.23267,1.215265,1.217855
20100604 00:00,1.21784,1.22156,1.195545,1.196745
20100606 00:00,1.192755,1.196585,1.192345,1.19302
20100607 00:00,1.19301,1.199155,1.187655,1.192305
20100608 00:00,1.19233,1.200905,1.19017,1.195865
20100609 00:00,1.195885,1.207335,1.19239,1.198955
20100610 00:00,1.19898,1.214175,1.195695,1.213145
20100611 00:00,1.21311,1.215235,1.204475,1.209725
20100613 00:00,1.21296,1.22067,1.21165,1.22048
20100614 00:00,1.22051,1.229815,1.21636,1.2211
20100615 00:00,1.221175,1.234945,1.21683,1.23161
20100616 00:00,1.231595,1.23532,1.225465,1.229925
